id,text
70346b02-a6da-47a8-bb2d-00e03a5ec929,वसंत पंचमी फाटली आनीक एक आख्यायिका काम नांवाच्या हिंदू धर्मांतल्या  मोगाच्या देवाचेर आदारिल्ली आसा.
87eef050-c357-43f7-9f58-acfafe75d346,युनायटेड किंगडमांत 1950 ते 1990 ह्या काळांत तें फामाद आशिल्लें.
32536ad5-3be9-49f0-a46b-2e95c9a35d5d,1784 त पयले फावटी फर्स्ट अमेरिकन रेजिमेंट म्हूण तो निर्माण केल्लो.
8dbb0cb6-b6d7-438a-afd8-733d36ec2d5a,1929 वर्सा काँग्रेसीचो अध्यक्ष म्हूण नेहरून ब्रिटीश राज सोंपोवन पुराय स्वातंत्र्य मेळोवपाचो उलो मारलो.
405513d1-d700-46c9-b6bd-c4f7e076df22,ताचे उपरांत तिणें नॅशनल सँट्रल युनिव्हर्सिटींत इलॅक्ट्रिकल इंजिनियरिंग करपाक सुरवात केली.
27e11e4b-af8e-428a-9c49-9ebac8c090d6,"रुबेन दारिओ, अर्नस्टो कार्डिनॅल आनी जायकॉण्डो बॅली हे कांय नामनेचे निकराग्युवन लेखक."
b4f606be-2777-47bb-a8e7-b0fcc6986850,त्यो भाजा होंवऱ्याकडल्यान सुमार 9 किलोमीटर पयस आसात.
df9c54a6-d604-4dce-9a18-07787fffc152,संधूच्या घरांतल्यान भायर सरतनाच बिल्लू जस्सीक मारून उडयतलो.
148cdde5-ff3e-4520-bbc7-de053546386c,"6 ते 14 वर्सां पिरायेच्या गटांनी शाळेंत वचपी भुरग्यांमदी लिंगीक फरक आसा, चल्यां परस चड चलयो शाळेंत वतात."
81ea6f03-beaa-499b-af67-33c363fe20ad,11 ऑगस्ट 2021 दिसा युनायटेड स्टेट्स सॅनेटान ताची नेमणूक कायम केली.
19e82d78-c298-4a95-85b1-8320dc37940f,स्कायप फॉर बिझनॅस ही संस्था 2007 वर्सा स्थापन जाल्ली आनी 27 ऑक्टोबर 2007 दिसा सुरू केल्ली.
a1b56342-a04e-41ff-a620-99275a4e165e,"दर एके बँक नोटीचेर, तरेकवार युरोपियन बांदकामाचे पद्दतींचो एक फोटू आसता."
9bd74c5f-e416-429b-ace5-25b0a3e3ffa6,"मनशामदीं, पांयाचो वयलो भाग फाटीचो भाग आसता."
e3a100ac-f5e6-4b0f-a825-e649431137d0,हें वखद वापरतात ते लोक मुखार आनी जगनात.
5a9f822c-1525-418b-9c45-af550fc353b8,"ज्या लोकांच्या शिश्य-अधिक्रमांचो चडसो उल्लेख करतात ते अशे- त्यागराज, मुथुस्वामी दीक्षितार, स्यम शास्त्री, स्वाथी तिरुणाल आनी पापनासम सिवान बी."
b085c2e1-c4ae-45c5-a52a-f70685e4a160,"चड करून, हें टाळचें आनी फुडल्या पांवड्याची म्हायती वापरून खरेदीदारान खरेदी करपाक सुरवात केल्या अशी चत्राय मेळ्ळ्यार सरळ इंस्टाकार्टाच्या ऍप्लिकेशनांत वा संकेतथळार  वचचें."
c2fc4f95-2457-48c5-b2d6-f613364fe81a,तो  मालकम दुसरो आनी वॅसेक्साची  मार्गरेट हांचो चवथो पूत आशिल्लो.
d35383d9-01ad-40d1-8345-c9b7ad9d28d6,ते बाड डुरखायमांतल्या  खनीज उदकाची परिक्षा करताले .
13c11e7d-7eaf-4a81-ab71-d2a4be7b5d42,"ताणें काडिल्ल्या सवलतींनी खंडे रावान शरण येवप आशिल्लें, ताका हैदर अलीन बेंगळूरांत बंदखणींत दवरिल्लो."
a851ee6b-b770-4957-98dc-32a8673d7ca1,"सादारणपणान, सगळीं कर विवरणां 15 एप्रील मेरेन दिवपाचे आसतात."
e614b44d-9503-4aa5-931b-33b5655bb3a0,दरेका बाटलेचे विक्रेंतल्यान मेळपी येणावळ कॅनडाच्या ऑलिंपिक पंगडाक वतली.
58b26518-bc5a-4562-a9f2-70499bfaeec1,तो इंग्लीश अभिनेत्री केट बेकिनसेल हिचे कडेन 1995 ते 2003 न मेरेन संबंदांत आशिल्लो.
a69fd921-eb21-4ead-9b3a-4c0250d46e19,1989 वर्सा ताणें क्लॅरिस ह्या ऍपल कम्प्युटराच्या  एका भागाखातीर मॅकड्रा बरोवपाक आदार केलो.
aa374f1b-df97-4c96-809f-243e104aeb65,"खूब वर्सांआदीं आमी भाग्यासयत वचन दिल्लें, आनी आतां तो वेळ आयला तेन्ना आमी आमच्या उतराक पाळो दितले, पुरायेन वा पुराय मापान न्हय, पूण बऱ्याच प्रमाणांत."
51a9330e-e3f0-4b6b-85cc-5f38812411af,सादारणपणान हें घडटा कारण ही रचणूक अजूनय वाडत आसा आनी तयार जायत आसा अशें मानतात.
5bfdd176-bb17-4400-9dfa-ab78591e638e,जळामळा आशिल्ल्यो शाळा बेकायदेशीर असो निर्णय सर्वोच्च न्यायलयान  दिलो.
55b66cda-7a72-4f58-be45-986b96662496,ऍल्डर फुर्थॉकांतलीं बरींच चिन्नां लॅटीन वा ऍट्रस्कनांतल्यांकडेन जुळटात.
44bc9456-3da3-43e8-9151-810d8f757ab1,"आवटलुकाच्या मतान 2003 वर्साच्या अहवालाप्रमाणें राजस्थानाचे लोकसंख्येंत 8% ते 10% ब्राह्मण आशिल्ले, पूण 2007 वर्साच्या अहवालांत फकत 7%."
43e0c512-4761-49c9-9415-de2cfcb47094,"हे परिस्थितींत, ती व्यक्ती मेल्ली आसूं येता असो निश्कर्श काडपाक न्यायालयाक फावो तितलो पुरावो आसा."
bae062b4-128f-4a8e-b561-29409346dfc9,"दिगंबर जैन भद्र शुक्ल पंचमी सावन 10 दिसांचो काळ सुरू करतात, त्या काळांत दशलक्षण व्रत करतात."
e9863617-3bfd-48c6-a862-199694bb5ded,आशिया खंडांतलो पयलो जलविद्यूत संयंत्र (1902 वर्सा बांदिल्लें) दाव्या धबधब्याचेर आशिल्लो आनी तो बेंगळूर शाराक वीज पुरवण करतालो.
9374281d-6694-452d-951f-bf6d8301354a,उरिल्ल्या उत्तर आयर्लंडांत आनीक 45 टपालाचीं शारां आसात.
068e01a4-e481-49b7-91ae-9a0ae8b62995,धमन्यांचो सरासरी रक्तदाब मेजतात आनी दुखापत जाले उपरांत सात दिस 85 ते 90 ऍम. ऍम. ऍच. जी. दवरतात.
bf855547-36da-42ef-902f-f34ce96fa077,इंसबर्काक जाल्ल्या 1964 तल्या शिंयाळ्या ऑलिम्पिक्सांत ताका रुप्या पदक मेळ्ळें.
d2104417-4815-4ec6-ba62-3afed6074a52,थोडी शिटकावणी घेवन दुयेंती आपात्काळ विभागांत येतात.
995a0699-1252-4f76-bb69-8e76ffcb0ff7,शिकागो ब्लॅकहॉकांनी दाव्या व्हिंगर अँड्र्यू लाडा खातीर तुओमो रुतूचो कॅरोलिना कडेन वेपार केलो.
15123821-9143-4bfd-ad48-6023e201210a,आमोन हो मध्य पुर्वेचो एक पुर्विल्लो देश.
a5124866-8fea-4432-b62f-1e5a4ba870c1,एका 3 वर्सांच्या अभ्यासांत 33 टक्के पुनरावृत्ती दर आशिल्ल्या ई.आर.ए.ची तुळा पुनरावृत्ती दर 23 टक्के आशिल्ले उक्ते शस्त्रक्रिये कडेन केली.
a71dc9b7-03b4-44f3-b1e9-5dcca6eb5e01,एखाद्रें उत्पादन ताचे  कार्यगतीसारक्या जायत्या उब्या गुणधर्मांनी वेगळें आसूं येता.
e14175a4-4976-44f4-b4c7-f8134e116703,सगळ्यांत म्हत्वाचें म्हळ्यार आयोगाच्या अहवालांत अधिराज्य पदाचो उल्लेखच नाशिल्लो.
4f84db19-251e-420e-bf11-2ffa38dad3bd,"म्हजे  गाडयेच्या इंजिनाक भलतीच कटकट जाल्या. कितें तरी किरकोळ आसल्यार पुरो, पूण मनांत धाकधूक आसाच ."
61044c9b-d8af-4b0a-b4a3-24ce7b0abcba,पुर्विल्ल्या भारतांत ल्हान भुरग्यांक शिकोवपाक रामायण वापरताले.
5514ec48-7a0b-4233-8483-a22f3b7eac6e,"पेरियार न्हंयच्या देगणांत, उंचेल्या पठार वाठारांत जमनीवयले रेंवेचें खणकाम व्हड प्रमाणांत चलता."
8dd063e9-afd4-4696-a7a5-cc12752ddfce,2021 वर्सा भारतांतल्या निवळ शारांमदीं चंडीगढ 66व्या क्रमांकाचेर देंवलो.
c3e13b60-7a45-4e90-a7b5-85b7bb038d38,2018 शिंयाळ्या पॅरालिम्पिकांत भाग घेवपाक बल्गेरिया एकट्याक धाडटा.
544132d9-7505-47be-9f4c-a475b2e13d5b,शारीकरणाक लागून आलाशिरो वगडायिल्ल्या एका भुतांच्या पंगडाची ही काणी.
b0cf0e0e-5918-4bed-ab0e-cfe0a91c4b64,कॉल्बर्ट आपलो हलको विनोद आनी भावनीक नाट्याखातीर फामाद आशिल्ली.
f0080188-ad99-4992-b877-9a2dee37b2e8,हवामान शास्त्रज्ञांच्या मतान वादळ आज  दीसभर  चालू उरपाची शक्यताय आसा.
95d717f3-91d5-47de-934a-30ab2447499d,सध्या तो भारतांतल्या दिल्ली शाराखातीर पत्रकार म्हणून काम करता.
6edf967f-636f-4139-9f17-5cdcd134b48c,नेपोलियनान हो जुंवो आनी उत्तर अमेरिकेची आपली येवजण सोडून दिली आनी 1803 वर्सा लुईझियाना खरेदी अमेरिकेक विकली.
746c5878-4a9d-4d96-982c-48ed07c6ccca,बॅर्न  बॅर्न ही उत्तर फ्रान्साच्या नॉर्डांतली  एक गांवसंस्था.
12d56e31-6b81-4d01-8e49-6a2016403b29,"दरेका राज्याची डी.बी.ए. नोंदणी करपाची आपली स्वताची प्रक्रिया आसता, ती सादारणपणान राज्य कार्यालयाचो  सचीव हाताळटा."
b84dfefa-eb99-475d-99b2-a6f36d2794d9,"राजकुवंर मुअज्जम (शाह आलम) दक्षीण कोंकण, रामदरा आनी मराठ्याचे हेर प्रदेश जिखपाचो आशिल्लो."
b1cccc2b-f364-4691-8ecb-0c8fee3e1800,"वॉशिंग्टन तळ्याचेर आशिल्ल्या 520 फ्लोटिंग ब्रिजाक, तंत्रज्ञान-संपन्न ईस्टसायडाक वचपी एके मुखेल वाहिनीक मातशेंशें लुकसाण जालें."
558f7ba7-1790-44c2-a385-78a4671064a3,"ग्लायडोसासारके, हेर प्रकल्प, पोरण्या खेळांकूय ग्लायड वापरपाक मान्यताय दितात."
1d9bf4ad-a368-4d13-a6f9-db35b7e59e44,गुलामांची लश्करांत नांवनोंदणी जाल्ल्यान शेतकारांक तांच्या शेतकामांखातीर गुलामांचेर निंबून रावपाक मेळना जालें.
ac98192d-8bd2-4669-a9c5-c4538cb50f29,दुसरो रेफ्री जोडिल्ल्यान परिशद आनी शाळा ह्या दोनूय संस्थांक कार्यावळी घडोवपाक आनी अर्थीक अडचणी येवंक शकतात.
9c586467-1e40-4c00-be50-5b7f1459d44d,तिचें निमाणें पद कोराओ पावलिस्तानो मारियो जि आंद्राजाची मुखेल संचालक म्हूण आशिल्लें.
6491861d-6494-408a-b4a4-ac324b1a1118,"एक वर्स रावतकीर, सवें डॅन आशिल्लो इन्स्ट्रक्टर मास्टर ही पदवी घेवपाक पात्र जाता."
c057be6e-8fcf-4aab-b3c2-39cf4d22049c,तो वरिश्ठ राश्ट्रीय बॉक्सींग पंगडाचो वांगडी आसलो.
887f9244-91d3-4685-97ff-14c6d94baf41,ह्या उदरगतींक लागून लोकांक जगपाक जाय ताचेपरस  चडच उत्पादन करपाक मेळ्ळें.
8b08359a-a800-4bb9-b367-4565fdcd0b53,कबलातींतल्यान मेळिल्ल्या निधीचो उपेग करून कंपनीन तो प्लॅटफॉर्म सुरू केलो.
2393fc68-7972-465a-8592-410c7c268708,हे 1997 हातूंत बंद केले आनी 1998 हातूंत अल्फा रोमियो 166न  बदलले.
fa4be50c-25e7-4f37-8555-e2090af96506,ह्या चित्रपटांत शंकर-एहसान-लॉय ह्या त्रिकुटाचें संगीत आनी रसूल पुकुट्टीची आवाजा येवजण आसा.
704bb123-ac3f-4fa8-8563-6e7a9d2e3972,व्हडल्या पड्ड्याच्या कॅमेऱ्यांच्या भिंगाचे  रूपकार करप विशेश कुस्तार आसतात.
6476fcd8-9118-4b26-b544-ce3578f69305,रेहमानान जमाताचो मुखेली म्हणून अझामाक बांगलादेशांत परत येवपाकूय दिलें.
99b3a89f-2180-4f0c-802e-11d56616bc0e,दिसपट्टें जाता तें घरगुती घाण उदक 470 एम. जी. डी. आनी उद्देगीक घाण उदक 70 एम. जी. डी. आसा.
2599c051-f3e0-41f6-ae3e-62bf7fceb3cc,आयज संवसारभरांतले उणेच 30 देश लगोरी खेळटात.
6516faa3-80c7-4334-8c28-c59c05f3c8e9,मागीर ताणें सगळें संगीत दुसऱ्यािखातीर बरयिल्लें म्हळ्यार
14c2d002-d7f3-4e5b-b76a-13a1b6e54e29,चडटेचेर चलपाचे वा धांवपाचे अणभव मेळवच्याखातीर  तुका धांवपाचें फळें वयर काडूंक मेळटा.
a6f0ee4f-7792-4f92-bbe6-796571ae3bd2,मलाबार बंडांत मलाबारच्या मोपला मुसलमानांनी ब्रिटीश शासना आड बंड केलें.
283508f3-ee70-48da-a945-ea4a26a35550,दोन रॅगूस जिखपी पंगड इव्हेंट मॅच जिखता.
5d6aec6f-7ca9-46ff-894c-d6c3dafbad4b,दुसऱ्या म्हाझुजांत बर्मा आनी सिलोनांतल्या सैन्यांत ह्या रोगाच्यो खर म्हामाऱ्यो आयिल्ल्यो.
b0e906c8-2b08-4508-acd3-3acca27c1770,वॅस्ट जर्मन ऍर फोर्सांतल्या वरिश्ठांकडेन ताचें किजिल जालें.
389e0ac0-0826-4346-9c55-4421eb62a04b,"उत्सव आनी राजकी दावे हांचें तें मिश्रण, तें 1995 साकून जाता."
55c76fd5-4231-44f6-ae19-85dafb45d3cf,देवान भारतीय राश्ट्रीय  पंगडांत आपली सुवात निश्चित केल्ल्यान घरगुती मॅचींनी ताचें खेळप उणें जालें.
948739d7-956e-49ae-9306-986b42896ced,हॅश टेबल हॅश टेबल हें एके तरेेचें  म्हायती  सांठोवपाचें साधन.
ff1664cb-9467-4aac-9922-4a0a0974824d,शशी सुमीत प्रॉडक्शनाखाला निर्मिल्ल्या तातूंत ऍनस रशीद आनी दीपिका सिंग आशिल्लीं.
f2987dc5-1d84-47c6-a948-fe4e7af86ee9,"1994 वर्सा, तो थाय नेशन पार्टीचो मुखेली जालो."
cb536435-beaf-46b6-b5cc-086b5e57400d,"2010 वर्सा, हे विमान सेवेन जुबा आनी एन्टेबी मजगतीं दिसपट्टी उड्डाणां सुरू केलीं."
ec3fe6c7-c3a3-4089-aeba-f06cdc122537,नीबिंगाची नगरपालिका 1881 वर्सा ऑन्टारियोचे विधानसभेन निर्माण केल्ली.
da0a2c32-4320-4710-ac48-71014f5c7fa4,ते मॉचे किड्स इनकॉर्पोरेटेडांत वांटेकार जाल्ल्यांनी आनी हेर टेलिव्हिजन खेळांनी  घाल्ले.
3f60bdd9-c8ad-4f68-bf93-b77d69c2da22,सिरियाच्या पुलिसांनी शरबाजीक दमास्कसांतल्या राजकी सुरक्षा शाखेंत व्हेले.
90b33784-f44f-4c40-b330-932867d36692,एके तिरपे नळकांडयेचेर एक वयलो आनी पोंदचो पृश्टभाग एकमेकांपसून पयस केल्ले आसतात.
24da550c-2c1f-46c2-a4e7-84bc2b8663b2,"ताणें त्या वेळावयल्या मुखेल परिचालकां   वांगडा वाजोवपाचें काम केलां, खास करून ऍबाट फॉन कारायाना बरोबर."
7e8f0d4a-0ab3-41ce-bfa8-adacd534c21b,कॅमेरामॅनाक ऍबटाची खबर दिवप हें एकुच काम आशिल्लें.
30dcfb5b-a06a-4429-beda-672ef2d954be,नेटवर्किंग इव्हेंटाक लेगीत हाजीर रावचे पयलीं एक ध्येय मतींत दवरपाची खात्री करात.
d7d51a76-5ade-4b3b-8cd7-987c333a3ad5,हें सैमाच्या देखाव्यांक लागून आनी विष्णु आनी शिव ह्या दोन हिंदू देवांकडेन संबंदीत आशिल्ल्यान लोकप्रिय आसा.
55338d9f-42f5-4261-9d5b-47e58f23efee,"तेखातीर भारताचो ""सगळ्यांत जलद खंड"" म्हूण उल्लेख करतात."
b39323fe-d7cd-4ac6-b7a1-6cd881f12934,गर्भ पिशवेच्या तोंडाकडेन लागीं आशिल्ली पेशी तांतयाची पेशी जाता.
a33eefdb-c6b2-4e0a-ab5d-4d72bbc978ee,हाचें कारण म्हळ्यार 1948 त हांगा जाल्लें नागरी झूज.
43ee86f2-141a-42e7-a924-35c6879bf592,तिच्या सवकास सुरवात करपाच्या वेळाक लागून वरतेपणाची सुरवात मेळटकीर कॅप्टन मॉर्गन श्री रीडाआड पयली सर्त जिखपाक शकलो.
b0734c07-78dc-48ab-ab3f-52c8c178585b,अमेरिकेच्या पुराय इतिहासांत फाशी दिवपाच्या वेगवेगळ्या पद्दतींचो उपेग जाला.
c24c2741-3bd0-410f-93ea-30af82f18cf1,देगणाचो दक्षिणेवटेनचो विस्तार बऱ्याचशा जाग्यांचेर चड रुंद आसा.
e6e4e328-4ecf-46b1-ba3f-d8486bc23209,ताळो हें मनशाच्या आनी हेर सस्तन प्राण्यांच्या तोंडांतलें पाखें.
a8770d19-ffc8-4f1b-8ae4-46f20f061210,सायडर करतनां टेनिनान भरिल्लीं सफरचंदां वेंचून काडटात.
184e7c16-afe3-4fad-9cad-a2d8e67eb4b3,"सुत्रधारा ही एक कथा सांगपी आनी वैष्णव धर्माचीं आध्यात्मीक मुल्यां पुराय शास्त्रीय स्वरूपांत: नृत्त, नृत्य आनी नाट्यांत सादर करपी शैली."
a89b4682-6a90-425a-9e3f-2ad8f569ed82,मोलाचेर परिणाम करपी मुखेल गजाल म्हळ्यार पुरवण आनी मागणेमदलो समतोल.
d309fa0a-215b-43dc-a888-8c97c6e75f9b,जॉन हुशार आनी कश्ट करपी आशिल्लो आनी ताका लोहार म्हूण सहज काम मेळ्ळें.
be264783-71a2-4b94-b736-0fdd9112aa73,बिजापुरी सैन्यान ताका झगड्यांत घुसपावचे आदीं शिवाजीच्या घराण्याखातीर पवित्र आशिल्लें तुळजा भवानी देवूळ आनी हिंदू लोकांखातीर मुखेल तीर्थस्थान आशिल्ल्या पंढरपूर हांगाचें विठोबा देवूळ अपवित्र केलें.
92736159-13d2-4194-8ac6-8e2634b97f60,पूण तो सभापती म्हणून वेंचून आयिल्लो देखून तो 2019 सावन स्वतंत्र आसा.
458c253f-613a-4a30-876d-96e8dab5f38b,भारतांतलें एकूच पारशी/झोरोस्ट्रियन होंवरी देवूळ म्हणल्यार महाराष्ट्रांतल्या डहाणूलागसार थळावे बराड म्हूण वळखतात त्यो बहरोट होंवऱ्यो.
2a262046-6248-4e2e-b4ed-06273ccd8797,"फवाऱ्याच्या झोताक लागून उरिल्ली  पोकळी, जी हिमालयाचे दक्षिणेक आशिल्ल्या मार्गावयल्यान तिबेटाचे उत्तरेक वचपी मार्गार मोडण घेता, मागीर उश्ण आनी दमट हवेक आकर्शीत करता."
d95e2b1a-39ca-4781-8800-9b4455d6da18,तुजी बचत थेट गुंतवणूक खात्यांत व्हरपाचोय विचार तू करूं क शकता.
c1827e15-5149-4eb3-8338-0e25f861c3a6,जयनाची कूड विमानांतल्यान त्रिवेंद्रमांत व्हेली आनी उपरांत ती क्विलोन हांगाच्या ताच्या घरा व्हरून थंय ती लासयली.
a5e6492d-2cc2-4931-a677-1bd1ade6d3f3,स्ट्रोक जाल्ल्या लोकांमदले अर्दे लोक एका वर्सा परस उणे जगतात.
6f5c7a55-3328-497f-be03-b7ded4c29af3,आधुनीक वापरांत ऑक्टेट आनी बायट समान आसतात.
a5dac213-43b5-445b-8dcf-e7a8c30ef13e,ताचो दूरचित्रवाणी प्रीमियर हंगामा टीव्हीचेर 17 जुलय 2013 दिसा जालो.
2a905796-59a4-403b-8dd5-937772acd99c,"तो विश्वचषकाच्या पात्रतायेंत देशांतलो सगळ्यांत चड गोल करपी आशिल्ल्यान चॅक प्रजासत्ताकाच्या प्रशिक्षक कारेल ब्रूकनरा खातीर हें दुर्दैवी.
."
c8e1a385-5890-4531-8f1a-2b1ef84cfe9d,तांचेकडेन हेर कसले तरेचीं गिरायकां आसात?
5d750bd6-3440-4ec5-84ff-0b2c9012c780,20 फेब्रुवारी 2008 दिसा नॅशनल हॉकी लीगांत 6 खेळ जाल्ले.
8856d93b-039b-4938-bbbd-3fa309adb86a,अरुणाचल प्रदेशांतलो इटा किल्लो चुटिया राजांनी पयलीं म्हटल्यार 14व्या वा 15व्या शेंकड्यांत बांदिल्लो आसपाक जाय अशें सादारणपणान मानतात.
44edfcc4-8e18-475d-96bf-5438257bd029,शरीर कशें चलता ताचो अभ्यास म्हळ्यार फिजियॉलॉजी.
dd9e846e-ce16-4fcd-aa9f-3dea9b4feea1,तो मॅन्चॅस्टर सिटी आनी वॅल्स नॅशनल पंगडाखातीर खेळटा.
17aa5b48-a2f3-4ebf-96bc-de392e70bf46,हो होळी उत्सव पूण याओसांग हें मणिपूरच्या लोकांनी दिल्लें प्रादेशिक नांव.
1c467b77-8805-4607-8160-1d9e85939cf9,सक्रिय त्रिभुज वाठारांतली उण्यांत उणी 75% लोकसंख्या नुस्तेमारी उद्देगाचेर निंबून आसा.
a444df01-b9a6-466f-90b4-d8a440b2b7ac,दर वराक वा चड वेळ थंय निरंतर व्हारपी वारो वा सामको झुमझुमीत वारो व्हांवता.
59e6ec5e-82f7-4b08-b29c-c50c97bc441d,तुपाक्की ह्या तमिळ चित्रपटांतय तिणें पावणो कलाकार म्हूण  काम केल्लें.
3beef09b-c6e4-4109-82d7-0454bfd099ca,अशे तरेन निमाणी जाप एक हजार दोनशें त्रेप्पन.
c56b8bb0-7f4b-4b80-8f16-921c1657f22a,ह्या दिसाची सुटी मॉरिशसांतल्या पांच हिंदू राश्ट्रीय भौशीक सुटयांमदली एक.
b5e674d9-d53e-43d0-b716-88723044b27d,सार्वत्रीक वेंचणुको म्हळ्यार वेंचून काडपाच्या मंडळाच्या सगळ्या वांगड्यांच्यो वेंचणुको.
f781877f-1216-4e17-b185-5eacf1d7a8c0,पेरियारचो इडयार फांटो ह्या उद्देगधंद्यांची गरज भागयता.
a4024b02-f1a1-44f3-a8f8-ab968661a492,"देखीक, वेवसायीक फुटबॉल खेळगडो एका अमक्याच ब्रँडाच्या शर्टांची शिफारस करता."
588fdca4-645b-4082-9709-f38039ed4e54,"उत्तर पुर्वी भारताचो दुसरो व्हड विमानतळ म्हूण, तो उत्तर पूर्व राज्यां खातीर एक मुखेल माल येरादारी केंद्र म्हूण काम करता."
e550633a-ee4b-4f37-b813-390701217bcf,"बिटॉनीचो जन्म  1934 वर्सा किआराव्हाल्य, आंकोन्या जालो."
1ec6d902-3aee-47b1-a9ea-13ebd0db181a,हात 20 सेकंद वा चड  वेळ  धुले जाल्यार विशाणू मरूंक मजत जातली.
a8bc3fe6-2fbb-4945-94ad-23af3734bb6d,"1755 मेरेन हैदर अलीन 3,000 पांयदळ आनी 1,500  घोडेस्वारांची पलटण घेतली आनी तो मोहीमेचेर लुटमार करून स्वताक गिरेस्त करतालो अशें म्हण्टाले."
17fa0e47-f833-455c-a2ec-d341b2fae0c2,"उपरांत तेच मोहिमेंत औरंगजेबान परतून 8,000 कुशळ घोडेस्वार आनी 20,000 कर्नाटकी तुबकधारी शिपाय आशिल्ल्या सैन्याआड सवारी केली."
931f4491-73a3-42f0-9b99-ddfa232ebc04,ती चरबी मागीर निवळ करून थानांनी भितर घालतात.
5599d4ab-21b0-4d8c-96eb-9d06c86551c1,"जर तूं ऐन वेळार सुटयेखातीर खरेदी करता, जाल्यार तुज्यो सगळ्यो भेटवस्तू गुठलावन बांदपाक तुका आनीकय उणो वेळ मेळटलो."
6680d6f7-777c-461e-b556-ed5a301f56f3,तेन्नां पुलीस तांकां कांय न्ही करून धरूंक शकले.
b043c067-2ce4-4297-9704-394ecb623c29,तेंं  जेरिल्डरी शर कावंसिल लोकल गव्हर्नमेंट एरियांतलें एकच शार.
232a6128-7bdb-48c0-8a44-48ea591742ce,"मुंबय उच्च न्यायालयान, 1999 च्या एप्रिलांत, कॅनरा बँकेच्यो प्रलंबीत रिणांचीं वसुली प्रकरणां निवळटामेरेन बच्चनाक आपलो मुंबयचो बंगलो ‘प्रतीक्षा’ आनी दोन फ्लॅट विकपापसून आडायले."
2978159c-72ec-49d7-88ca-941ca8c84156,"ऑंकटिल सामको वेळार फाटीं उरलो, जायत्या जाणांक ताका कोणूच हारोवंक शकना अशें दिशिल्लें."
d48ca635-9edc-409a-be77-6c3e46937616,2008 वर्सा घेतकीर तो क्लब संवसारांतलो  सगळ्यांत गिरेस्त जालो.
bd5e3b48-f640-4ebd-bf58-47a9ffed21ad,ब्रिटीशांनी एक बंदर ताब्यांत घेवं येता काय ना हें पळोवपाची येवजण सुरू केली.
d9b54468-d757-43a0-911b-5a013db1908d,"हाचो अर्थ भलायकी सेवा पुरवणदारांनी भौशीक भलायकी प्राधिकरणाक कळोवप गरजेचें, उपरांत आदर्श रितीन  जोडीदाराची सुचोवणी त्या मनशाच्या  जोडिदाराक दितले."
b80bbb54-432b-4495-9432-20015a437a5b,कांय प्रकरणांनी हें वायू वा प्रक्षेपकां सोडूंक शकतालें.
5a65a8f7-2ae2-4a66-b88c-d90067672745,925 चौखण किलोमीटर वा 357 चौखण मैल पेरियार वाग राखीव वाठार चडसो कार्डमम हिल्साच्या सामक्या दक्षिणेच्या भागांत आसा.
7d12d3d0-7ef8-49a3-aeeb-eb33e5eb3926,"भारतीय माध्यमांनी ""हिमालयाची सुनामी"" असो ह्या हुंवाराचो उल्लेख केलो."
d595c45b-1859-4bec-8ff3-5ce3ea67fabb,"कांय सुवातींनी, ते धान्य आनी गोडासारकिले जिनस एकठांय करून विकतात आनी विक्रेची येणावळ गटांनीं वांटून घेतात."
fe7d0191-38cf-4455-bc59-9ec58c7cfc85,"1985 वर्सा, सोव्हिएट सांस्कृतीक केंद्र ढाका परत सुरू जालें."
ee4c3841-4a9b-4443-b5c2-a2bc36f0781f,"हे खातीर तो तर्कवादाचो पुरस्कर्तो जालो, आनी जातीवेवस्था, धर्म आनी अंधश्रध्देआड ताणें प्रचार केलो."
d5115c7f-a293-4c73-9b62-9cbe43aa3935,बायलवाद हें उतर वापरपी ऍलीस वॉकर ही पयली मनीस आशिल्ली.
59cb672b-4d42-467b-807b-374f77caf0e5,आर.ए.आय.डी. 5 ची सांठोवणी क्रमवार  करपाक उण्योच तीन हार्ड डिस्क जाय पडटात.
0b4d7bd1-e8ed-4f05-849c-92007102449b,मेयर आनी नोविकी हांचे उपरांत सरकारी अधिकाऱ्यांनी ले कॉर्बिझियराक नियुक्त केलो आनी ताणें  मेयराचे मूळ येवजणेचे जायते घटक ताका श्रेय दिनासतना आस्पावन घेतले.
dd6a392b-8792-45e9-a8bb-fb38bfa13896,एके सामान्य व्यक्तीकडेन लग्न केलें म्हूण जपानी कायद्याप्रमाण तिका राजघराण्यांतल्यान काडून उडयली.
9cec8b19-2dfa-478f-a798-2ac93880fde2,"दुसऱ्या  उतरांनी  मर्याद ऑर्डर वेपाराच्या मोलाची वा ताचे परस बरी हमी दिता, पूण वेपार जातलो हाची न्हय."
20d4d31a-92ca-4b76-babb-ee1b7daa5ce6,ल्हान राज्यांच्या युगान ह्या वाठारांत व्हड साम्राज्यांक वाट करून दिल्या.
552928d9-8d38-447f-aa67-00f6fe96f5e9,जायत्या पोरण्या क्लबांच्या कार्यावळींनी अजूनय दोनूय खेळ आसात.
960a2ff4-bfd6-4b0e-9e3b-f66e2c9d84e6,2012 वर्सा लंडन पॅरालिंपिक खेळांखातीर ऑस्ट्रेलियेच्या नेमबाजी पंगडांत लिब्बी कोस्मालाची निवड जाल्ल्यान पॅरालिंपिक खेळांत पिराय ही आडखळ न्हय हें ठळकपणान होलमता.
